廠牌,型號,上市日期,建議售價,目前售價,主要系統,4G,5G,雙卡雙待,CA,CA功能,作業系統,處理器,處理器核心,RAM,ROM,顏色,尺寸,重量,SIM,eSIM,電池,快速充電,快充技術,無線充電,防水防塵,主螢幕,副螢幕,HDR,螢幕技術,鏡頭,閃光燈,錄影解析度,攝錄功能,鏡頭,閃光燈,3.5mm耳機孔,立體聲雙喇叭,FM 收音機,影音功能,WiFi,藍牙,GPS,NFC,USB,USB介面,記憶卡,記憶卡槽,更多功能,指紋辨識(按鍵),螢幕指紋辨識,3D臉部辨識,感應器,更多功能
Apple,"iPad Pro (2020) (12.9 吋, 4G, 128GB)",2020-05-14,"$37,900","$37,400",GSM 四頻 / WCDMA 850 + 900 + 1900 + 2100,LTE 700 + 900 + 1800 + FDD 2600 + TDD 2600,-,-,-,-,iOS,Apple A12Z,,128GB,,280.6 x 214.9 x 5.9 (mm),643 (g),-,-,未知,-,-,-,-,12.9 吋 2732 x 2048 pixel,2732 x 2048,,"ProMotion 自動適應更新率技術
廣色域顯示 (P3)
原彩顯示
防指印疏油外膜
全平面貼合顯示
抗反射鍍膜
1.8% 反射率
亮度 600 尼特",,,,,-,廣角：1200 萬像素、ƒ/1.8 光圈超廣角：1000 萬像素、ƒ/2.4 光圈與 125° 視角2 倍光學變焦縮小；最高可達 5 倍數位變焦五枚鏡片組 (廣角與超廣角)更亮的原彩閃光燈全景模式 (最高可達 6300 萬像素)藍寶石水晶玻璃保護鏡背照式感光元件混合式 IR 濾鏡,,,X,有,X,-,802.11ad,v5.0,有,X,-,-,無,N/A,-,,X,X,Face ID、光學雷達掃描儀、三軸陀螺儀、加速度計、氣壓感測器、環境光度感測器,無
Apple,"iPad Pro (2020) (11 吋, WiFi, 512GB)",2020-05-14,"$36,400","$35,900",X,無,-,-,-,-,iOS,Apple A12Z,,512GB,,247.6 x 178.5 x 5.9 (mm),471 (g),-,-,未知,-,-,-,-,12.9 吋 2388 x 1668 pixel,2388 x 1668,,"ProMotion 自動適應更新率技術
廣色域顯示 (P3)
原彩顯示
防指印疏油外膜
全平面貼合顯示
抗反射鍍膜
1.8% 反射率
亮度 600 尼特",,,,,-,廣角：1200 萬像素、ƒ/1.8 光圈超廣角：1000 萬像素、ƒ/2.4 光圈與 125° 視角2 倍光學變焦縮小；最高可達 5 倍數位變焦五枚鏡片組 (廣角與超廣角)更亮的原彩閃光燈全景模式 (最高可達 6300 萬像素)藍寶石水晶玻璃保護鏡背照式感光元件混合式 IR 濾鏡,,,X,有,X,-,802.11ad,v5.0,有,X,-,-,無,N/A,-,,X,X,Face ID、光學雷達掃描儀、三軸陀螺儀、加速度計、氣壓感測器、環境光度感測器,無
Apple,"iPad Pro (2020) (12.9 吋, 4G, 512GB)",2020-05-14,"$48,400","$47,900",GSM 四頻 / WCDMA 850 + 900 + 1900 + 2100,LTE 700 + 900 + 1800 + FDD 2600 + TDD 2600,-,-,-,-,iOS,Apple A12Z,,512GB,,280.6 x 214.9 x 5.9 (mm),643 (g),-,-,未知,-,-,-,-,12.9 吋 2732 x 2048 pixel,2732 x 2048,,"ProMotion 自動適應更新率技術
廣色域顯示 (P3)
原彩顯示
防指印疏油外膜
全平面貼合顯示
抗反射鍍膜
1.8% 反射率
亮度 600 尼特",,,,,-,廣角：1200 萬像素、ƒ/1.8 光圈超廣角：1000 萬像素、ƒ/2.4 光圈與 125° 視角2 倍光學變焦縮小；最高可達 5 倍數位變焦五枚鏡片組 (廣角與超廣角)更亮的原彩閃光燈全景模式 (最高可達 6300 萬像素)藍寶石水晶玻璃保護鏡背照式感光元件混合式 IR 濾鏡,,,X,有,X,-,802.11ad,v5.0,有,X,-,-,無,N/A,-,,X,X,Face ID、光學雷達掃描儀、三軸陀螺儀、加速度計、氣壓感測器、環境光度感測器,無
Apple,"iPad Pro (2020) (11 吋, 4G, 1TB)",2020-05-14,"$48,400","$47,900",GSM 四頻 / WCDMA 850 + 900 + 1900 + 2100,LTE 700 + 900 + 1800 + FDD 2600 + TDD 2600,-,-,-,-,iOS,Apple A12Z,,1TB,,247.6 x 178.5 x 5.9 (mm),473 (g),-,-,未知,-,-,-,-,12.9 吋 2388 x 1668 pixel,2388 x 1668,,"ProMotion 自動適應更新率技術
廣色域顯示 (P3)
原彩顯示
防指印疏油外膜
全平面貼合顯示
抗反射鍍膜
1.8% 反射率
亮度 600 尼特",,,,,-,廣角：1200 萬像素、ƒ/1.8 光圈超廣角：1000 萬像素、ƒ/2.4 光圈與 125° 視角2 倍光學變焦縮小；最高可達 5 倍數位變焦五枚鏡片組 (廣角與超廣角)更亮的原彩閃光燈全景模式 (最高可達 6300 萬像素)藍寶石水晶玻璃保護鏡背照式感光元件混合式 IR 濾鏡,,,X,有,X,-,802.11ad,v5.0,有,X,-,-,無,N/A,-,,X,X,Face ID、光學雷達掃描儀、三軸陀螺儀、加速度計、氣壓感測器、環境光度感測器,無
Apple,"iPad Pro (2020) (11 吋, 4G, 512GB)",2020-05-14,"$41,400","$40,900",GSM 四頻 / WCDMA 850 + 900 + 1900 + 2100,LTE 700 + 900 + 1800 + FDD 2600 + TDD 2600,-,-,-,-,iOS,Apple A12Z,,512GB,,247.6 x 178.5 x 5.9 (mm),473 (g),-,-,未知,-,-,-,-,12.9 吋 2388 x 1668 pixel,2388 x 1668,,"ProMotion 自動適應更新率技術
廣色域顯示 (P3)
原彩顯示
防指印疏油外膜
全平面貼合顯示
抗反射鍍膜
1.8% 反射率
亮度 600 尼特",,,,,-,廣角：1200 萬像素、ƒ/1.8 光圈超廣角：1000 萬像素、ƒ/2.4 光圈與 125° 視角2 倍光學變焦縮小；最高可達 5 倍數位變焦五枚鏡片組 (廣角與超廣角)更亮的原彩閃光燈全景模式 (最高可達 6300 萬像素)藍寶石水晶玻璃保護鏡背照式感光元件混合式 IR 濾鏡,,,X,有,X,-,802.11ad,v5.0,有,X,-,-,無,N/A,-,,X,X,Face ID、光學雷達掃描儀、三軸陀螺儀、加速度計、氣壓感測器、環境光度感測器,無
Apple,"iPad Pro (2020) (12.9 吋, 4G, 1TB)",2020-05-14,"$55,400","$54,900",GSM 四頻 / WCDMA 850 + 900 + 1900 + 2100,LTE 700 + 900 + 1800 + FDD 2600 + TDD 2600,-,-,-,-,iOS,Apple A12Z,,1TB,,280.6 x 214.9 x 5.9 (mm),643 (g),-,-,未知,-,-,-,-,12.9 吋 2732 x 2048 pixel,2732 x 2048,,"ProMotion 自動適應更新率技術
廣色域顯示 (P3)
原彩顯示
防指印疏油外膜
全平面貼合顯示
抗反射鍍膜
1.8% 反射率
亮度 600 尼特",,,,,-,廣角：1200 萬像素、ƒ/1.8 光圈超廣角：1000 萬像素、ƒ/2.4 光圈與 125° 視角2 倍光學變焦縮小；最高可達 5 倍數位變焦五枚鏡片組 (廣角與超廣角)更亮的原彩閃光燈全景模式 (最高可達 6300 萬像素)藍寶石水晶玻璃保護鏡背照式感光元件混合式 IR 濾鏡,,,X,有,X,-,802.11ad,v5.0,有,X,-,-,無,N/A,-,,X,X,Face ID、光學雷達掃描儀、三軸陀螺儀、加速度計、氣壓感測器、環境光度感測器,無
Apple,"iPad Air (4G, 256GB)",2019-05-15,"$26,400","$24,500",GSM 四頻 / WCDMA 850 + 900 + 1900 + 2100,LTE 700 + 900 + 1800 + FDD 2600 + TDD 2600,-,-,-,-,iOS,A12 Bionic,,256GB,,250.6 x 174.1 x 6.1 (mm),464 (g),-,-,8134 (mAh),-,-,-,-,10.5 吋 2224 x 1668 pixel,2224 x 1668,,"廣色域顯示 (P3)
防指印疏油外膜
全平面貼合顯示
抗反射鍍膜
1.8% 反射率
亮度 500 尼特
支援 Apple Pencil",,,,,1080p HD,主鏡頭：800 萬像素相機ƒ/2.4 光圈五枚鏡片組混合式 IR 濾鏡背照式感光前鏡頭：700 萬像素照片ƒ/2.2 光圈,,,有,X,X,-,802.11ac,v5.0,有,X,-,-,無,N/A,-,,X,X,Touch ID、三軸陀螺儀、加速感測器、氣壓感測器、環境光度感測器,無
Apple,"iPad Pro (2020) (11 吋, WiFi, 1TB)",2020-05-14,"$43,400","$42,900",X,無,-,-,-,-,iOS,Apple A12Z,,1TB,,247.6 x 178.5 x 5.9 (mm),471 (g),-,-,未知,-,-,-,-,12.9 吋 2388 x 1668 pixel,2388 x 1668,,"ProMotion 自動適應更新率技術
廣色域顯示 (P3)
原彩顯示
防指印疏油外膜
全平面貼合顯示
抗反射鍍膜
1.8% 反射率
亮度 600 尼特",,,,,-,廣角：1200 萬像素、ƒ/1.8 光圈超廣角：1000 萬像素、ƒ/2.4 光圈與 125° 視角2 倍光學變焦縮小；最高可達 5 倍數位變焦五枚鏡片組 (廣角與超廣角)更亮的原彩閃光燈全景模式 (最高可達 6300 萬像素)藍寶石水晶玻璃保護鏡背照式感光元件混合式 IR 濾鏡,,,X,有,X,-,802.11ad,v5.0,有,X,-,-,無,N/A,-,,X,X,Face ID、光學雷達掃描儀、三軸陀螺儀、加速度計、氣壓感測器、環境光度感測器,無
Apple,"iPad Pro (2020) (12.9 吋, WiFi, 1TB)",2020-05-14,"$50,400","$49,900",X,無,-,-,-,-,iOS,Apple A12Z,,1TB,,280.6 x 214.9 x 5.9 (mm),641 (g),-,-,未知,-,-,-,-,12.9 吋 2732 x 2048 pixel,2732 x 2048,,"ProMotion 自動適應更新率技術
廣色域顯示 (P3)
原彩顯示
防指印疏油外膜
全平面貼合顯示
抗反射鍍膜
1.8% 反射率
亮度 600 尼特",,,,,-,廣角：1200 萬像素、ƒ/1.8 光圈超廣角：1000 萬像素、ƒ/2.4 光圈與 125° 視角2 倍光學變焦縮小；最高可達 5 倍數位變焦五枚鏡片組 (廣角與超廣角)更亮的原彩閃光燈全景模式 (最高可達 6300 萬像素)藍寶石水晶玻璃保護鏡背照式感光元件混合式 IR 濾鏡,,,X,有,X,-,802.11ad,v5.0,有,X,-,-,無,N/A,-,,X,X,Face ID、光學雷達掃描儀、三軸陀螺儀、加速度計、氣壓感測器、環境光度感測器,無
Apple,"iPad Pro (2020) (12.9 吋, WiFi, 512GB)",2020-05-14,"$43,400","$42,900",X,無,-,-,-,-,iOS,Apple A12Z,,512GB,,280.6 x 214.9 x 5.9 (mm),641 (g),-,-,未知,-,-,-,-,12.9 吋 2732 x 2048 pixel,2732 x 2048,,"ProMotion 自動適應更新率技術
廣色域顯示 (P3)
原彩顯示
防指印疏油外膜
全平面貼合顯示
抗反射鍍膜
1.8% 反射率
亮度 600 尼特",,,,,-,廣角：1200 萬像素、ƒ/1.8 光圈超廣角：1000 萬像素、ƒ/2.4 光圈與 125° 視角2 倍光學變焦縮小；最高可達 5 倍數位變焦五枚鏡片組 (廣角與超廣角)更亮的原彩閃光燈全景模式 (最高可達 6300 萬像素)藍寶石水晶玻璃保護鏡背照式感光元件混合式 IR 濾鏡,,,X,有,X,-,802.11ad,v5.0,有,X,-,-,無,N/A,-,,X,X,Face ID、光學雷達掃描儀、三軸陀螺儀、加速度計、氣壓感測器、環境光度感測器,無
Apple,iPhone,2008-12-15,"$24,900",已下市,GSM,無,無,無,未提供,未提供,iOS,,單核心,128,-,銀黑,115 x 61 x 11.6 (mm),135 (g),-,無,未知,未提供,未提供,未提供,無,TFT、3.5 吋、320 x 480 pixel,X,-,未提供,,無,-,未提供,,無,有,無,無,未提供,802.11g,X,無,無,2.0,-,無,N/A,未提供,未提供,無,無,未提供,iPod、Multitouch 觸控技術、Google Maps、Widgets、iChat
Apple,iPhone 3G,2008-12-14,未提供,已下市,GSM/WCDMA,無,無,無,未提供,未提供,iOS,,單核心,-,-,黑、白,115.5 x 62.1 x 12.3 (mm),133 (g),-,無,未知,未提供,未提供,未提供,無,TFT、3.5 吋、480 x 320 pixel,X,-,未提供,,無,未提供,未提供,,無,有,無,未提供,未提供,802.11g,X,有,無,2.0,-,無,N/A,未提供,未提供,無,無,未提供,未提供
Apple,iPhone 3G 16GB,2008-12-14,未提供,已下市,GSM/WCDMA,無,無,無,未提供,未提供,iOS,,單核心,-,-,黑、白,115.5 x 62.1 x 12.3 (mm),133 (g),-,無,未知,未提供,未提供,未提供,無,TFT、3.5 吋、480 x 320 pixel,X,-,未提供,,無,未提供,未提供,,無,有,無,無,未提供,802.11g,X,有,無,2.0,-,無,N/A,未提供,未提供,無,無,未提供,未提供
Apple,iPhone 3GS 16GB,2009-08-27,"$26,400",已下市,GSM/WCDMA,無,無,無,未提供,未提供,iOS,,單核心,256,-,黑、白,115.5 x 62.1 x 12.3 (mm),135 (g),-,無,未知,未提供,未提供,未提供,無,TFT、3.5 吋、320 x 480 pixel,X,-,未提供,,無,VGA / 30fps,自動對焦、觸控對焦、相片定位,,無,有,無,無,未提供,802.11g,v2.0,有,無,2.0,-,無,N/A,未提供,未提供,無,無,未提供,電子羅盤、協助功能、硬體加密
Apple,iPhone 3GS 32GB,2009-08-27,"$29,900",已下市,GSM/WCDMA,無,無,無,未提供,未提供,iOS,,單核心,256,-,黑、白,115.5 x 62.1 x 12.3 (mm),135 (g),-,無,未知,未提供,未提供,未提供,無,TFT、3.5 吋、320 x 480 pixel,X,-,未提供,,無,VGA / 30fps,自動對焦、觸控對焦、相片定位,,無,有,無,無,未提供,802.11g,v2.0,有,無,2.0,-,無,N/A,未提供,未提供,無,無,未提供,電子羅盤、協助功能、硬體加密
Apple,iPhone 3GS 8GB,2010-07-15,"$12,900",已下市,GSM/WCDMA,無,無,無,未提供,未提供,iOS,,單核心,256,-,黑,115.5 x 62.1 x 12.3 (mm),135 (g),-,無,1219 mAh (固定式),未提供,未提供,未提供,無,TFT、3.5 吋、320 x 480 pixel,X,-,未提供,,無,VGA / 30fps,自動對焦、觸控對焦、相片定位,,無,有,無,無,未提供,802.11g,X,有,無,2.0,-,無,N/A,未提供,未提供,無,無,未提供,未提供
Apple,iPhone 4 16GB,2010-09-17,"$24,900",已下市,GSM/WCDMA,無,無,無,未提供,未提供,iOS,,單核心,512MB,16GB,黑、白,115.2 x 58.6 x 9.3 (mm),137 (g),-,無,1420 mAh (固定式),未提供,未提供,未提供,無,IPS TFT、3.5 吋、960 x 640 pixel,X,-,未提供,,有,1280x720 / 30fps,觸控對焦、720p 30fps 錄影、Geo tagging 地理標記相片、5x 數碼變焦、背照式感光元件,,無,有,無,有,未提供,802.11n,v2.1,有,無,2.0,-,無,N/A,未提供,未提供,無,無,未提供,電子羅盤、光源感應器、加速度感應器、三軸陀螺儀、800:1 高對比
Apple,iPhone 4 32GB,2010-09-17,"$28,900",已下市,GSM/WCDMA,無,無,無,未提供,未提供,iOS,,單核心,512MB,32GB,黑、白,115.2 x 58.6 x 9.3 (mm),137 (g),-,無,1420 mAh (固定式),未提供,未提供,未提供,無,IPS TFT、3.5 吋、960 x 640 pixel,X,-,未提供,,有,1280x720 / 30fps,觸控對焦、720p 30fps 錄影、Geo tagging 地理標記相片、5x 數碼變焦、背照式感光元件,,無,有,無,有,未提供,-,v2.1,有,無,2.0,-,無,N/A,未提供,未提供,無,無,未提供,電子羅盤、光源感應器、加速度感應器、三軸陀螺儀、800:1
Apple,iPhone 4 8GB,2011-12-01,"$17,900",已下市,GSM/WCDMA,無,無,無,未提供,未提供,iOS,,單核心,512MB,8GB,黑、白,115.2 x 58.6 x 9.3 (mm),137 (g),-,無,1420 mAh (固定式),未提供,未提供,未提供,無,IPS TFT、3.5 吋、960 x 640 pixel,X,-,未提供,,有,1280x720 / 30fps,觸控對焦、720p 30fps 錄影、Geo tagging 地理標記相片、5x 數碼變焦、背照式感光元件,,無,有,無,無,未提供,802.11n,v2.1,有,無,2.0,-,無,N/A,未提供,未提供,無,無,未提供,電子羅盤、光源感應器、加速度感應器、三軸陀螺儀、800:1 高對比
Apple,iPhone 4S 16GB,2011-12-16,"$18,900",已下市,GSM/WCDMA,無,無,無,未提供,未提供,iOS,,雙核心,512MB,16GB,黑、白,115.2 x 58.6 x 9.3 (mm),140 (g),-,無,1432 mAh (固定式),未提供,未提供,未提供,無,IPS TFT、3.5 吋、960 x 640 pixel,X,-,未提供,,有,1080p / 30 FPS,背照式感光元件、F2.4 光圈、觸控對焦、臉部辨識對焦、geotagging,,無,有,無,無,未提供,802.11n,v4.0,有,無,2.0,-,無,N/A,未提供,未提供,無,無,未提供,未提供
Apple,iPhone 4S 32GB,2011-12-16,"$25,900",已下市,GSM/WCDMA,無,無,無,未提供,未提供,iOS,,雙核心,512MB,32GB,黑、白,115.2 x 58.6 x 9.3 (mm),140 (g),-,無,1432 mAh (固定式),未提供,未提供,未提供,無,IPS TFT、3.5 吋、960 x 640 pixel,X,-,未提供,,有,1080p / 30 FPS,背照式感光元件、F2.4 光圈、觸控對焦、臉部辨識對焦、geotagging,,無,有,無,未提供,未提供,802.11n,v4.0,有,無,2.0,-,無,N/A,未提供,未提供,無,無,未提供,未提供
Apple,iPhone 4S 64GB,2011-12-16,"$29,900",已下市,GSM/WCDMA,無,無,無,未提供,未提供,iOS,,雙核心,512MB,64GB,黑、白,115.2 x 58.6 x 9.3 (mm),140 (g),-,無,1432 mAh (固定式),未提供,未提供,未提供,無,IPS TFT、3.5 吋、960 x 640 pixel,X,-,未提供,,有,1080p / 30 FPS,背照式感光元件、F2.4 光圈、觸控對焦、臉部辨識對焦、geotagging,,無,有,無,未提供,未提供,802.11n,v4.0,有,無,2.0,-,無,N/A,未提供,未提供,無,無,未提供,未提供
Apple,iPhone 4S 8GB,2013-11-01,"$13,900",已下市,GSM/WCDMA,無,無,無,未提供,未提供,iOS,,雙核心,512 MB,8GB,黑、白,115.2 x 58.6 x 9.3 (mm),140 (g),-,無,1432 mAh (固定式),未提供,未提供,未提供,無,IPS TFT、3.5 吋、960 x 640 pixel,X,-,未提供,,有,1080p / 30 FPS,"背照式感光元件
F2.4 光圈
觸控對焦
臉部辨識對焦
geotagging",,無,有,無,無,未提供,802.11n,v4.0,有,無,2.0,-,無,N/A,未提供,未提供,無,無,未提供,未提供
Apple,iPhone 5 16G,2012-12-14,"$21,900",已下市,GSM/WCDMA/LTE,LTE 1800,無,無,未提供,未提供,iOS,,雙核心,1GB,16GB,黑、白,123.8 x 58.6 x 7.6 (mm),112 (g),-,無,1440 mAh (固定式),未提供,未提供,未提供,無,IPS TFT、4 吋、1136 x 640 pixel,X,-,未提供,,有,Full HD ( 1080p ),2800 萬畫素全景拍攝功能、觸控對焦、Hybrid 紅外線濾鏡、錄影防手震、F2.4 光圈、10 人臉部偵測,,無,有,無,未提供,未提供,802.11n,v4.0,有,無,2.0,-,無,N/A,未提供,未提供,無,無,未提供,3D 地圖、Siri
Apple,iPhone 5 32G,2012-12-14,"$25,500",已下市,GSM/WCDMA/LTE,LTE 1800,無,無,未提供,未提供,iOS,,雙核心,1GB,32GB,黑、白,123.8 x 58.6 x 7.6 (mm),112 (g),-,無,1440 mAh (固定式),未提供,未提供,未提供,無,IPS TFT、4 吋、1136 x 640 pixel,X,-,未提供,,有,Full HD ( 1080p ),2800 萬畫素全景拍攝功能、觸控對焦、Hybrid 紅外線濾鏡、錄影防手震、F2.4 光圈、10 人臉部偵測,,無,有,無,未提供,未提供,802.11n,v4.0,有,無,2.0,-,無,N/A,未提供,未提供,無,無,未提供,3D 地圖、Siri
Apple,iPhone 5 64G,2012-12-14,"$28,900",已下市,GSM/WCDMA/LTE,LTE 1800,無,無,未提供,未提供,iOS,,雙核心,1GB,64GB,黑、白,123.8 x 58.6 x 7.6 (mm),112 (g),-,無,1440 mAh (固定式),未提供,未提供,未提供,無,IPS TFT、4 吋、1136 x 640 pixel,X,-,未提供,,有,Full HD ( 1080p ),2800 萬畫素全景拍攝功能、觸控對焦、Hybrid 紅外線濾鏡、錄影防手震、F2.4 光圈、10 人臉部偵測,,無,有,無,未提供,未提供,802.11n,v4.0,有,無,2.0,-,無,N/A,未提供,未提供,無,無,未提供,3D 地圖、Siri
Apple,iPhone 5c 16GB,2013-10-25,"$18,900",已下市,GSM/WCDMA/LTE,LTE 900 + 1800 + FDD 2600,無,無,未提供,未提供,iOS,,雙核心,-,16GB,白、粉紅、黃、藍、綠,124.4 x 59.2 x 8.97 (mm),132 (g),-,無,1507 mAh (固定式),未提供,未提供,未提供,無,IPS TFT、4 吋、1136 x 640 pixel,X,-,"800:1 對比度
500 cd/m2 最大亮度
機身正面有防指紋的抗脂塗層
326 ppi
Multi-Touch",,有,1080p / 30FPS（主相機）、720p（前相機）,"BSI 背照式感光元件
Hybrid 紅外線濾鏡
ƒ/2.4 光圈
五鏡片鏡頭
面孔識別功能
全景模式
照片/影片座標標籤
影片防震功能
3 倍變焦影片
攝錄時可拍攝照片",,無,有,無,無,未提供,802.11n,v4.0,有,無,2.0,-,無,N/A,"Wi-Fi 802.11a/b/g/n 支援 2.4GHz 與 5GHz
輔助式全球定位系統 (A-GPS) 及 GLONASS 定位系統",未提供,無,無,"數位指南針
三軸陀螺儀
加速感應器
距離感應器
環境光線感應器",FaceTime、AirPlay 鏡像輸出
Apple,iPhone 5c 32GB,2013-10-25,"$22,500",已下市,GSM/WCDMA/LTE,LTE 900 + 1800 + FDD 2600,無,無,未提供,未提供,iOS,,雙核心,-,32GB,白、粉紅、黃、藍、綠,124.4 x 59.2 x 8.97 (mm),132 (g),-,無,1507 mAh (固定式),未提供,未提供,未提供,無,IPS TFT、4 吋、1136 x 640 pixel,X,-,"800:1 對比度
500 cd/m2 最大亮度
機身正面有防指紋的抗脂塗層
326 ppi
Multi-Touch",,有,1080p / 30FPS（主相機）、720p（前相機）,"BSI 背照式感光元件
Hybrid 紅外線濾鏡
ƒ/2.4 光圈
五鏡片鏡頭
面孔識別功能
全景模式
照片/影片座標標籤
影片防震功能
3 倍變焦影片
攝錄時可拍攝照片",,無,有,無,無,未提供,802.11n,v4.0,有,無,2.0,-,無,N/A,"Wi-Fi 802.11a/b/g/n 支援 2.4GHz 與 5GHz
輔助式全球定位系統 (A-GPS) 及 GLONASS 定位系統",未提供,無,無,"數位指南針
三軸陀螺儀
加速感應器
距離感應器
環境光線感應器",FaceTime、AirPlay 鏡像輸出
Apple,iPhone 5c 8GB,2014-09-11,"$13,900",已下市,GSM/WCDMA/LTE,LTE 900 + 1800 + FDD 2600,無,無,未提供,未提供,iOS,,雙核心,-,8GB,白、粉紅、黃、藍、綠,124.4 x 59.2 x 8.97 (mm),132 (g),-,無,1507 mAh (固定式),未提供,未提供,未提供,無,IPS TFT、4 吋、1136 x 640 pixel,X,-,"800:1 對比度
500 cd/m2 最大亮度
機身正面有防指紋的抗脂塗層
326 ppi
Multi-Touch",,有,1080p / 30FPS（主相機）、720p（前相機）,"BSI 背照式感光元件
Hybrid 紅外線濾鏡
ƒ/2.4 光圈
五鏡片鏡頭
面孔識別功能
全景模式
照片/影片座標標籤
影片防震功能
3 倍變焦影片
攝錄時可拍攝照片",,無,有,無,無,未提供,802.11n,v4.0,有,無,2.0,-,無,N/A,"Wi-Fi 802.11a/b/g/n 支援 2.4GHz 與 5GHz
輔助式全球定位系統 (A-GPS) 及 GLONASS 定位系統",未提供,無,無,"數位指南針
三軸陀螺儀
加速感應器
距離感應器
環境光線感應器",FaceTime、AirPlay 鏡像輸出
Apple,iPhone 5S 16GB,2013-10-25,"$22,500",已下市,GSM/WCDMA/LTE,LTE 900 + 1800 + FDD 2600,無,無,未提供,未提供,iOS,,雙核心,1GB,16GB,白色、黑色、金色,123.8 x 58.6 x 7.6 (mm),112 (g),-,無,1570 mAh (固定式),未提供,未提供,未提供,無,IPS TFT、4 吋、1136 x 640 pixel,X,-,"對比度 800:1
500 cd/m2
326 ppi
防指紋的抗脂塗層",,有,Full HD / 30 fps,"f2.2 光圈
藍寶石水晶鏡頭
五鏡片鏡頭
混合型 IR 濾鏡
True tone 閃光燈
每秒 10 張連拍
720P Slo-Mo 錄影
2,800 萬畫素全景拍攝功能",,無,有,無,未提供,未提供,802.11n,v4.0,有,無,2.0,-,無,N/A,AirPlay 輸出,有,無,無,"三軸陀螺儀
加速感應器
距離感應器
環境光線感應器
指紋身份識別感應器",FaceTime、指紋辨識、Siri
Apple,iPhone 5S 32GB,2013-10-25,"$25,900",已下市,GSM/WCDMA/LTE,LTE 900 + 1800 + FDD 2600,無,無,未提供,未提供,iOS,,雙核心,1GB,32GB,白色、黑色、金色,123.8 x 58.6 x 7.6 (mm),112 (g),-,無,1570 mAh (固定式),未提供,未提供,未提供,無,IPS TFT、4 吋、1136 x 640 pixel,X,-,"對比度 800:1
500 cd/m2
326 ppi
防指紋的抗脂塗層",,有,Full HD / 30 fps,"f2.2 光圈藍寶石水晶鏡頭
五鏡片鏡頭混合型 IR 濾鏡
True tone 閃光燈
每秒 10 張連拍
720P Slo-Mo 錄影
2,800 萬畫素全景拍攝功能",,無,有,無,未提供,未提供,802.11n,v4.0,有,無,2.0,-,無,N/A,AirPlay 輸出,有,無,無,"三軸陀螺儀
加速感應器
距離感應器
環境光線感應器
指紋身份識別感應器",FaceTime、Touch ID 指紋辨識、Siri
Apple,iPhone 5S 64GB,2013-10-25,"$29,500",已下市,GSM/WCDMA/LTE,LTE 900 + 1800 + FDD 2600,無,無,未提供,未提供,iOS,,雙核心,1GB,64GB,白色、黑色、金色,123.8 x 58.6 x 7.6 (mm),112 (g),-,無,1570 mAh (固定式),未提供,未提供,未提供,無,IPS TFT、4 吋、1136 x 640 pixel,X,-,"對比度 800:1
500 cd/m2
326 ppi
防指紋的抗脂塗層",,有,Full HD / 30 fps,"f2.2 光圈
藍寶石水晶鏡頭
五鏡片鏡頭
混合型 IR 濾鏡
True tone 閃光燈
每秒 10 張連拍
720P Slo-Mo 錄影
2,800 萬畫素全景拍攝功能",,無,有,無,未提供,未提供,802.11n,v4.0,有,無,2.0,-,無,N/A,AirPlay 輸出,有,無,無,"三軸陀螺儀
加速感應器
距離感應器
環境光線感應器
指紋身份識別感應器",FaceTime、Touch ID 指紋辨識、Siri
